               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 326,             0.02326,            0.020219,                   0,             0.90789,             0.89604,             0.90708,             0.56461,            0.017538,           0.0050486,                   0,           0.0040784,           0.0040784,           0.0060784
                 327,            0.013425,            0.015414,                   0,             0.94444,             0.88307,             0.90914,             0.61086,            0.016821,           0.0048296,                   0,            0.004069,            0.004069,            0.005769
                 328,            0.016991,            0.018636,                   0,             0.90656,             0.88204,               0.906,             0.62367,            0.016625,           0.0050226,                   0,           0.0040595,           0.0040595,           0.0054595
                 329,            0.014109,            0.019065,                   0,             0.95999,             0.93488,             0.92834,             0.58858,            0.017461,           0.0051001,                   0,             0.00405,             0.00405,             0.00515
                 330,            0.014171,            0.014085,                   0,             0.95889,             0.90873,             0.93684,             0.61569,            0.017278,           0.0047082,                   0,           0.0040404,           0.0040404,           0.0048404
                 331,            0.013613,            0.016402,                   0,             0.94732,             0.93506,             0.95912,             0.65542,            0.015512,           0.0045433,                   0,           0.0040307,           0.0040307,           0.0045307
                 332,            0.016117,            0.017538,                   0,             0.94702,             0.93506,             0.94712,             0.67909,            0.013982,           0.0047501,                   0,            0.004021,            0.004021,            0.004221
                 333,            0.016393,            0.019785,                   0,             0.94805,             0.94799,             0.94347,             0.66313,            0.014958,           0.0043327,                   0,           0.0040073,           0.0040073,           0.0040073
                 334,            0.016526,            0.018381,                   0,             0.95981,             0.93506,             0.95305,             0.68714,            0.014583,           0.0039882,                   0,           0.0040073,           0.0040073,           0.0040073
                 335,            0.017492,            0.017901,                   0,             0.93506,             0.93506,             0.93875,             0.68236,            0.015036,           0.0042949,                   0,           0.0039855,           0.0039855,           0.0039855
                 336,            0.015143,            0.016656,                   0,                 0.9,             0.93505,             0.92912,             0.67008,            0.015861,           0.0046626,                   0,           0.0039638,           0.0039638,           0.0039638
                 337,            0.016179,            0.019538,                   0,             0.93302,             0.90909,              0.9195,             0.65751,             0.01631,           0.0055871,                   0,           0.0039422,           0.0039422,           0.0039422
                 338,            0.013219,             0.01644,                   0,             0.86704,             0.76623,             0.84121,             0.58596,            0.016001,           0.0072985,                   0,           0.0039207,           0.0039207,           0.0039207
                 339,            0.014575,            0.012213,                   0,             0.92057,             0.75325,             0.85495,             0.62123,            0.016383,           0.0062497,                   0,           0.0038993,           0.0038993,           0.0038993
                 340,            0.017241,            0.015663,                   0,             0.92095,             0.90778,             0.90833,             0.67322,            0.014942,           0.0047725,                   0,            0.003878,            0.003878,            0.003878
                 341,            0.015943,            0.018083,                   0,             0.89726,             0.90909,             0.91393,             0.67607,            0.015527,           0.0043315,                   0,           0.0038567,           0.0038567,           0.0038567
                 342,              0.0184,            0.016123,                   0,             0.93582,             0.94805,             0.93106,             0.64522,            0.016617,           0.0040902,                   0,           0.0038355,           0.0038355,           0.0038355
                 343,            0.014571,            0.017612,                   0,             0.93583,             0.94805,             0.93837,             0.58666,            0.018568,           0.0044042,                   0,           0.0038144,           0.0038144,           0.0038144
                 344,            0.017176,            0.018903,                   0,             0.94666,              0.9219,             0.93023,             0.63952,             0.01672,           0.0043814,                   0,           0.0037934,           0.0037934,           0.0037934
                 345,            0.017959,            0.018374,                   0,             0.87833,             0.84377,             0.88744,             0.56674,            0.017372,           0.0058414,                   0,           0.0037725,           0.0037725,           0.0037725
                 346,            0.014136,            0.013842,                   0,             0.92603,             0.81818,             0.89817,             0.59931,            0.016112,           0.0054434,                   0,           0.0037517,           0.0037517,           0.0037517
                 347,            0.018111,            0.018273,                   0,             0.91271,             0.81818,              0.9071,             0.60654,            0.016714,           0.0050714,                   0,           0.0037309,           0.0037309,           0.0037309
                 348,            0.014975,            0.016594,                   0,             0.94183,             0.84416,             0.89181,             0.60213,            0.017258,           0.0058381,                   0,           0.0037103,           0.0037103,           0.0037103
                 349,            0.017863,            0.013792,                   0,             0.81809,             0.81818,             0.84001,             0.52568,            0.020005,           0.0067577,                   0,           0.0036897,           0.0036897,           0.0036897
                 350,            0.013679,            0.014574,                   0,             0.87541,             0.74026,             0.83018,             0.53132,            0.019319,           0.0068191,                   0,           0.0036692,           0.0036692,           0.0036692
                 351,            0.016903,            0.017048,                   0,             0.89572,              0.8961,             0.91181,              0.6297,            0.016802,           0.0048772,                   0,           0.0036489,           0.0036489,           0.0036489
                 352,            0.015664,            0.018058,                   0,              0.9097,             0.92208,             0.92484,             0.69105,              0.0149,           0.0044285,                   0,           0.0036286,           0.0036286,           0.0036286
                 353,            0.012929,             0.01409,                   0,                0.91,             0.92208,             0.91856,             0.68571,            0.013392,           0.0044616,                   0,           0.0036084,           0.0036084,           0.0036084
                 354,            0.014017,            0.013758,                   0,             0.92079,             0.90909,             0.92331,             0.65088,            0.015187,           0.0044456,                   0,           0.0035883,           0.0035883,           0.0035883
                 355,            0.012777,            0.014733,                   0,             0.87499,             0.90905,             0.92651,             0.67226,            0.014316,           0.0044094,                   0,           0.0035683,           0.0035683,           0.0035683
                 356,            0.013579,            0.015735,                   0,             0.89577,              0.8961,             0.93147,             0.63314,            0.016104,           0.0042656,                   0,           0.0035484,           0.0035484,           0.0035484
                 357,            0.016627,            0.022047,                   0,             0.98461,             0.83115,             0.92775,             0.61955,            0.016621,           0.0043341,                   0,           0.0035286,           0.0035286,           0.0035286
                 358,            0.014767,            0.015535,                   0,             0.94503,              0.8961,             0.93593,             0.64008,            0.016271,           0.0040354,                   0,           0.0035088,           0.0035088,           0.0035088
                 359,            0.015028,            0.016947,                   0,             0.90121,             0.94778,             0.94214,             0.64433,            0.016526,           0.0041233,                   0,           0.0034892,           0.0034892,           0.0034892
                 360,            0.011149,            0.014873,                   0,             0.94736,             0.93493,             0.93464,             0.62727,             0.01765,           0.0040232,                   0,           0.0034697,           0.0034697,           0.0034697
                 361,            0.017203,            0.017987,                   0,             0.95965,             0.93506,             0.93354,              0.6576,            0.017567,           0.0046499,                   0,           0.0034503,           0.0034503,           0.0034503
                 362,            0.016438,            0.020981,                   0,              0.9714,              0.8821,             0.93507,             0.64405,            0.017811,           0.0046361,                   0,            0.003431,            0.003431,            0.003431
                 363,            0.014431,            0.018127,                   0,             0.88862,             0.93258,             0.92259,             0.66307,            0.017688,           0.0046221,                   0,           0.0034118,           0.0034118,           0.0034118
                 364,            0.015342,            0.018985,                   0,             0.90907,             0.90892,             0.91789,             0.68187,            0.017274,           0.0047802,                   0,           0.0033927,           0.0033927,           0.0033927
                 365,            0.014577,            0.017335,                   0,             0.91097,             0.93506,             0.93505,             0.70091,            0.015456,           0.0044109,                   0,           0.0033737,           0.0033737,           0.0033737
                 366,            0.013224,             0.01863,                   0,             0.89999,             0.93501,             0.93109,             0.67909,            0.015916,             0.00438,                   0,           0.0033548,           0.0033548,           0.0033548
                 367,            0.020322,            0.017434,                   0,             0.89995,             0.93506,             0.93233,               0.674,            0.016009,            0.004412,                   0,            0.003336,            0.003336,            0.003336
                 368,            0.013156,            0.014549,                   0,             0.89135,             0.96104,             0.93359,             0.65609,            0.015867,           0.0042899,                   0,           0.0033173,           0.0033173,           0.0033173
                 369,            0.013605,            0.015104,                   0,             0.89994,             0.93506,             0.93501,             0.66254,            0.015499,           0.0044839,                   0,           0.0032987,           0.0032987,           0.0032987
                 370,            0.010957,             0.01692,                   0,             0.89739,             0.90909,             0.92717,             0.63321,            0.015551,           0.0044778,                   0,           0.0032802,           0.0032802,           0.0032802
                 371,             0.01317,            0.014856,                   0,             0.92104,             0.90897,             0.92775,             0.62623,            0.016757,           0.0044595,                   0,           0.0032618,           0.0032618,           0.0032618
                 372,            0.011161,            0.014294,                   0,             0.86743,             0.93475,             0.92097,              0.6461,             0.01599,           0.0043931,                   0,           0.0032435,           0.0032435,           0.0032435
                 373,            0.011654,            0.013305,                   0,             0.88603,             0.90909,             0.92003,             0.62785,            0.015511,           0.0044117,                   0,           0.0032254,           0.0032254,           0.0032254
                 374,            0.014148,            0.019624,                   0,             0.90901,             0.90909,              0.9286,             0.64339,            0.014569,           0.0043558,                   0,           0.0032073,           0.0032073,           0.0032073
                 375,            0.016855,            0.019769,                   0,             0.90908,             0.90899,             0.92566,             0.62582,            0.016066,           0.0043645,                   0,           0.0031894,           0.0031894,           0.0031894
                 376,            0.013231,            0.013437,                   0,             0.91021,             0.92208,             0.92726,             0.63233,            0.016911,           0.0042228,                   0,           0.0031716,           0.0031716,           0.0031716
                 377,             0.01581,            0.017412,                   0,             0.91022,             0.92208,             0.92757,             0.67693,            0.014789,           0.0042365,                   0,           0.0031539,           0.0031539,           0.0031539
                 378,            0.010095,             0.01221,                   0,             0.88605,             0.90883,              0.9272,             0.67301,            0.015462,           0.0042453,                   0,           0.0031363,           0.0031363,           0.0031363
                 379,            0.017804,            0.021208,                   0,             0.93055,              0.8701,             0.92701,             0.67458,            0.015275,           0.0044285,                   0,           0.0031188,           0.0031188,           0.0031188
                 380,            0.016303,            0.014354,                   0,              0.9305,             0.86938,             0.92198,             0.68984,             0.01462,            0.004523,                   0,           0.0031014,           0.0031014,           0.0031014
                 381,            0.013199,            0.019537,                   0,             0.88732,             0.92208,             0.91731,             0.70321,            0.015056,           0.0046688,                   0,           0.0030841,           0.0030841,           0.0030841
                 382,             0.01516,            0.015147,                   0,             0.91892,              0.8831,             0.91038,             0.70505,            0.014001,           0.0047186,                   0,            0.003067,            0.003067,            0.003067
                 383,            0.012055,            0.015397,                   0,             0.91781,             0.87013,             0.90739,             0.68111,            0.015536,           0.0050751,                   0,           0.0030499,           0.0030499,           0.0030499
                 384,            0.014001,            0.014138,                   0,             0.91993,              0.8961,             0.91958,             0.70119,            0.014771,           0.0047202,                   0,            0.003033,            0.003033,            0.003033
                 385,            0.014221,            0.012489,                   0,             0.93225,              0.8961,             0.92662,             0.69845,            0.014446,            0.004389,                   0,           0.0030162,           0.0030162,           0.0030162
                 386,            0.014746,            0.018681,                   0,             0.95889,             0.90886,             0.93411,             0.68449,            0.015055,           0.0044402,                   0,           0.0029996,           0.0029996,           0.0029996
                 387,            0.011973,            0.013296,                   0,             0.94583,             0.90909,             0.94523,             0.68387,            0.015519,           0.0044335,                   0,            0.002983,            0.002983,            0.002983
                 388,            0.012325,             0.01397,                   0,             0.92104,             0.90899,             0.93945,             0.69777,            0.014527,           0.0045921,                   0,           0.0029666,           0.0029666,           0.0029666
                 389,            0.011793,            0.013098,                   0,             0.91883,             0.88312,             0.92959,             0.69581,            0.014947,           0.0048142,                   0,           0.0029502,           0.0029502,           0.0029502
                 390,            0.017867,            0.013005,                   0,             0.89873,             0.92204,             0.92689,             0.69291,            0.014799,           0.0047521,                   0,            0.002934,            0.002934,            0.002934
                 391,            0.012683,            0.013669,                   0,             0.87781,             0.93506,             0.92617,             0.69905,            0.014195,           0.0047952,                   0,           0.0029179,           0.0029179,           0.0029179
                 392,            0.010884,            0.015475,                   0,             0.89998,             0.93481,             0.93887,             0.70672,            0.013481,           0.0047382,                   0,            0.002902,            0.002902,            0.002902
                 393,            0.011873,            0.016817,                   0,             0.90909,             0.90908,             0.94018,             0.69868,            0.014319,           0.0045764,                   0,           0.0028862,           0.0028862,           0.0028862
                 394,            0.015118,            0.015081,                   0,             0.86887,             0.94805,             0.92861,             0.70143,             0.01375,           0.0044626,                   0,           0.0028704,           0.0028704,           0.0028704
                 395,            0.011891,            0.013141,                   0,              0.9086,             0.90909,             0.91493,             0.72153,            0.013087,           0.0048311,                   0,           0.0028548,           0.0028548,           0.0028548
                 396,            0.016755,            0.013219,                   0,             0.91139,             0.93499,             0.91529,             0.68725,            0.016298,           0.0046122,                   0,           0.0028394,           0.0028394,           0.0028394
                 397,            0.011574,            0.015011,                   0,              0.8846,             0.89593,             0.91173,              0.6819,             0.01661,           0.0047121,                   0,            0.002824,            0.002824,            0.002824
                 398,            0.015558,            0.016478,                   0,             0.86545,             0.92208,             0.90881,             0.69532,            0.014564,            0.004486,                   0,           0.0028088,           0.0028088,           0.0028088
                 399,            0.012948,            0.014344,                   0,              0.8875,             0.92207,             0.90489,             0.66674,            0.014203,           0.0045151,                   0,           0.0027937,           0.0027937,           0.0027937
                 400,            0.013075,            0.016109,                   0,             0.87644,             0.92208,             0.89523,             0.63837,            0.014557,           0.0049417,                   0,           0.0027788,           0.0027788,           0.0027788
                 401,            0.012785,            0.013471,                   0,             0.86417,             0.90886,             0.87862,              0.6059,            0.015444,           0.0050107,                   0,           0.0027639,           0.0027639,           0.0027639
                 402,            0.012104,            0.011816,                   0,             0.87785,             0.93506,             0.89171,             0.60355,            0.015341,           0.0047146,                   0,           0.0027492,           0.0027492,           0.0027492
                 403,            0.013332,            0.013677,                   0,             0.83901,             0.94805,             0.90804,             0.61656,            0.014744,           0.0047807,                   0,           0.0027346,           0.0027346,           0.0027346
                 404,            0.011573,             0.01428,                   0,             0.80891,             0.93461,             0.90284,             0.61006,            0.014483,           0.0047422,                   0,           0.0027202,           0.0027202,           0.0027202
                 405,            0.013821,            0.018103,                   0,             0.78493,             0.94805,              0.8968,             0.61237,              0.0138,           0.0048743,                   0,           0.0027059,           0.0027059,           0.0027059
                 406,           0.0097148,            0.012124,                   0,             0.85704,              0.9343,             0.92005,             0.60522,            0.015857,           0.0048075,                   0,           0.0026917,           0.0026917,           0.0026917
                 407,            0.010462,            0.014629,                   0,             0.92166,             0.92208,              0.9357,             0.64032,            0.015223,           0.0046807,                   0,           0.0026776,           0.0026776,           0.0026776
                 408,            0.011189,            0.012396,                   0,             0.92381,             0.94805,             0.92888,             0.65253,            0.014383,           0.0044984,                   0,           0.0026637,           0.0026637,           0.0026637
                 409,            0.010749,            0.014724,                   0,             0.93583,             0.94805,             0.91846,              0.6514,            0.013942,           0.0045387,                   0,           0.0026499,           0.0026499,           0.0026499
                 410,            0.012381,            0.012406,                   0,             0.92399,             0.94805,             0.92462,             0.65581,            0.014572,           0.0043795,                   0,           0.0026362,           0.0026362,           0.0026362
                 411,            0.011492,            0.014531,                   0,             0.92307,             0.93501,             0.92047,             0.64619,             0.01579,           0.0042663,                   0,           0.0026227,           0.0026227,           0.0026227
                 412,            0.011353,            0.013218,                   0,             0.93506,             0.93502,             0.91129,             0.63703,            0.016197,           0.0043475,                   0,           0.0026093,           0.0026093,           0.0026093
                 413,            0.012508,            0.014524,                   0,             0.97183,             0.89596,             0.92583,             0.61776,            0.017034,           0.0045001,                   0,            0.002596,            0.002596,            0.002596
                 414,            0.010887,            0.013384,                   0,                0.96,             0.93504,             0.92672,             0.65743,             0.01619,           0.0044067,                   0,           0.0025829,           0.0025829,           0.0025829
                 415,            0.013044,            0.014398,                   0,             0.94737,             0.93502,             0.92801,             0.67739,            0.015323,           0.0042962,                   0,           0.0025699,           0.0025699,           0.0025699
                 416,            0.012577,            0.014712,                   0,             0.95945,             0.92192,             0.92974,             0.65837,             0.01589,           0.0044207,                   0,            0.002557,            0.002557,            0.002557
                 417,            0.011731,            0.015828,                   0,             0.97215,             0.90909,             0.93312,             0.66647,            0.015706,           0.0045849,                   0,           0.0025443,           0.0025443,           0.0025443
                 418,            0.010759,            0.013024,                   0,             0.95999,             0.93471,             0.93642,             0.65129,              0.0168,           0.0044636,                   0,           0.0025317,           0.0025317,           0.0025317
                 419,            0.013407,            0.018584,                   0,             0.96052,             0.94791,              0.9274,             0.65162,            0.016545,           0.0043348,                   0,           0.0025193,           0.0025193,           0.0025193
                 420,            0.011215,            0.018792,                   0,             0.92401,             0.94805,             0.92106,             0.66327,            0.016154,           0.0045638,                   0,            0.002507,            0.002507,            0.002507
                 421,            0.016562,            0.015428,                   0,             0.92399,             0.94805,             0.92473,             0.65176,            0.016109,           0.0047235,                   0,           0.0024948,           0.0024948,           0.0024948
                 422,            0.014253,            0.017282,                   0,             0.94705,             0.93506,             0.92849,             0.65439,            0.016641,           0.0045492,                   0,           0.0024827,           0.0024827,           0.0024827
                 423,            0.012262,            0.016702,                   0,             0.97296,             0.93468,             0.94039,             0.63218,            0.017783,            0.004654,                   0,           0.0024708,           0.0024708,           0.0024708
                 424,            0.014784,            0.013075,                   0,              0.9863,             0.93506,             0.94153,             0.66022,            0.016261,           0.0048968,                   0,           0.0024591,           0.0024591,           0.0024591
                 425,            0.010954,            0.013507,                   0,             0.98621,             0.93506,             0.94162,             0.65328,            0.016486,           0.0047153,                   0,           0.0024475,           0.0024475,           0.0024475
                 426,             0.01689,             0.01471,                   0,             0.97297,             0.93506,             0.93781,             0.61977,            0.017906,           0.0048119,                   0,            0.002436,            0.002436,            0.002436
                 427,            0.013045,             0.01442,                   0,              0.9861,             0.93506,             0.93722,             0.63416,            0.017491,           0.0048807,                   0,           0.0024246,           0.0024246,           0.0024246
                 428,            0.014453,            0.014306,                   0,             0.98571,             0.89582,             0.93457,             0.63102,            0.017337,            0.004875,                   0,           0.0024134,           0.0024134,           0.0024134
                 429,            0.014693,            0.016068,                   0,              0.9855,             0.88266,             0.93094,              0.6199,            0.017722,           0.0049393,                   0,           0.0024024,           0.0024024,           0.0024024
                 430,            0.013838,             0.01451,                   0,             0.90788,             0.89593,             0.92322,             0.61014,            0.017106,           0.0050505,                   0,           0.0023915,           0.0023915,           0.0023915
                 431,            0.015344,            0.022516,                   0,             0.90783,              0.8961,             0.92552,             0.64889,            0.015788,           0.0049131,                   0,           0.0023807,           0.0023807,           0.0023807
                 432,            0.012583,            0.014425,                   0,              0.8872,             0.92208,              0.9245,             0.66169,            0.014869,           0.0048077,                   0,           0.0023701,           0.0023701,           0.0023701
                 433,            0.011151,            0.011301,                   0,             0.88741,             0.92208,              0.9225,             0.68088,            0.014312,            0.004709,                   0,           0.0023596,           0.0023596,           0.0023596
                 434,            0.012056,            0.016097,                   0,             0.86675,             0.93506,             0.91943,             0.68221,            0.013802,           0.0046971,                   0,           0.0023492,           0.0023492,           0.0023492
                 435,            0.010968,            0.013868,                   0,             0.86725,             0.93506,             0.92139,             0.68357,            0.013954,           0.0046189,                   0,            0.002339,            0.002339,            0.002339
                 436,           0.0099016,            0.015958,                   0,             0.94286,             0.85712,             0.92396,             0.68328,            0.013445,           0.0046577,                   0,            0.002329,            0.002329,            0.002329
                 437,            0.010511,            0.011469,                   0,             0.92956,             0.85686,             0.92013,             0.69201,            0.013147,           0.0048374,                   0,           0.0023191,           0.0023191,           0.0023191
                 438,           0.0085099,            0.013946,                   0,             0.86745,             0.93506,             0.91727,             0.68604,            0.014101,           0.0047122,                   0,           0.0023093,           0.0023093,           0.0023093
                 439,            0.011617,            0.014392,                   0,             0.86585,             0.92207,             0.92129,             0.67523,            0.015413,           0.0051588,                   0,           0.0022997,           0.0022997,           0.0022997
                 440,            0.009598,            0.017292,                   0,             0.87951,               0.948,             0.92236,             0.68997,            0.015275,            0.004814,                   0,           0.0022902,           0.0022902,           0.0022902
                 441,            0.010687,            0.013789,                   0,             0.86743,             0.93506,             0.91789,              0.6859,            0.014801,            0.004885,                   0,           0.0022809,           0.0022809,           0.0022809
                 442,            0.014369,             0.01504,                   0,             0.82744,             0.93409,             0.90747,             0.67663,            0.014761,           0.0050787,                   0,           0.0022717,           0.0022717,           0.0022717
                 443,            0.012176,            0.015981,                   0,             0.89168,             0.85531,             0.91075,             0.68432,            0.014817,           0.0048395,                   0,           0.0022627,           0.0022627,           0.0022627
                 444,            0.010643,             0.01622,                   0,             0.87836,               0.844,             0.89917,             0.68998,            0.014874,           0.0047072,                   0,           0.0022538,           0.0022538,           0.0022538
                 445,            0.016061,            0.011888,                   0,             0.95081,             0.75316,             0.90157,             0.68745,            0.013258,           0.0049216,                   0,           0.0022451,           0.0022451,           0.0022451
                 446,            0.015645,            0.015089,                   0,              0.7912,               0.935,             0.92266,             0.69911,            0.012835,           0.0046117,                   0,           0.0022365,           0.0022365,           0.0022365
                 447,            0.010203,            0.015028,                   0,             0.84324,             0.90819,             0.92422,             0.69273,            0.012499,           0.0044773,                   0,            0.002228,            0.002228,            0.002228
                 448,            0.011697,            0.013466,                   0,             0.81802,             0.93407,              0.9194,             0.70522,            0.012282,           0.0044799,                   0,           0.0022197,           0.0022197,           0.0022197
                 449,            0.013813,            0.017729,                   0,             0.88393,              0.8961,             0.91981,             0.71411,            0.012103,           0.0045907,                   0,           0.0022116,           0.0022116,           0.0022116
                 450,           0.0099847,             0.01308,                   0,              0.8845,             0.89511,             0.92268,             0.70941,             0.01269,           0.0046754,                   0,           0.0022036,           0.0022036,           0.0022036
                 451,            0.011769,            0.014792,                   0,             0.86903,             0.94787,             0.93967,             0.73532,            0.011668,           0.0044364,                   0,           0.0021958,           0.0021958,           0.0021958
                 452,           0.0095689,            0.013055,                   0,             0.87774,             0.93506,             0.94681,             0.73399,            0.011534,           0.0043339,                   0,           0.0021881,           0.0021881,           0.0021881
                 453,            0.013051,            0.014839,                   0,             0.85712,             0.93486,             0.94049,              0.7303,            0.012078,           0.0045808,                   0,           0.0021805,           0.0021805,           0.0021805
                 454,            0.015748,            0.016242,                   0,              0.8554,             0.92193,             0.94441,             0.73317,            0.012526,           0.0045722,                   0,           0.0021732,           0.0021732,           0.0021732
                 455,            0.012089,            0.013629,                   0,             0.88748,              0.9219,             0.94347,             0.71791,            0.012565,           0.0044906,                   0,           0.0021659,           0.0021659,           0.0021659
                 456,           0.0094047,            0.014518,                   0,             0.88692,             0.92208,             0.94814,             0.72206,            0.012185,           0.0046905,                   0,           0.0021588,           0.0021588,           0.0021588
                 457,           0.0092174,            0.010751,                   0,             0.94514,             0.89491,             0.94149,             0.70283,            0.012813,           0.0054427,                   0,           0.0021519,           0.0021519,           0.0021519
                 458,            0.015422,            0.020484,                   0,             0.97181,              0.8961,             0.94392,             0.69644,            0.013283,           0.0053244,                   0,           0.0021451,           0.0021451,           0.0021451
                 459,            0.009108,            0.010801,                   0,             0.94667,             0.92207,             0.95318,             0.73368,            0.012451,           0.0044868,                   0,           0.0021385,           0.0021385,           0.0021385
                 460,            0.010684,            0.012245,                   0,             0.92207,               0.922,             0.96076,             0.72963,            0.013083,           0.0044852,                   0,            0.002132,            0.002132,            0.002132
                 461,           0.0088765,            0.013088,                   0,             0.92208,             0.92208,              0.9578,             0.73121,            0.012887,           0.0044458,                   0,           0.0021257,           0.0021257,           0.0021257
                 462,            0.010632,            0.013609,                   0,             0.93506,             0.93497,             0.94364,             0.71907,            0.013122,           0.0045767,                   0,           0.0021195,           0.0021195,           0.0021195
                 463,            0.010522,            0.012611,                   0,             0.93463,             0.93506,             0.93743,              0.7187,            0.013504,           0.0044682,                   0,           0.0021135,           0.0021135,           0.0021135
                 464,           0.0090935,            0.013154,                   0,               0.924,             0.94805,             0.94483,             0.70648,            0.014627,           0.0043779,                   0,           0.0021076,           0.0021076,           0.0021076
                 465,            0.012628,            0.013827,                   0,             0.93589,              0.9479,             0.94693,             0.68712,            0.015741,           0.0043808,                   0,           0.0021019,           0.0021019,           0.0021019
                 466,            0.013057,            0.015232,                   0,             0.95945,             0.92189,             0.94619,             0.65108,            0.017157,           0.0044504,                   0,           0.0020963,           0.0020963,           0.0020963
                 467,           0.0089902,            0.012487,                   0,             0.98567,              0.8961,             0.94421,             0.64809,            0.017087,           0.0044618,                   0,           0.0020909,           0.0020909,           0.0020909
                 468,            0.011597,             0.01496,                   0,              0.9726,             0.92189,             0.94517,             0.66952,            0.016058,            0.004354,                   0,           0.0020857,           0.0020857,           0.0020857
                 469,            0.011702,            0.012297,                   0,             0.98591,             0.90879,             0.94524,             0.66667,            0.015921,           0.0044455,                   0,           0.0020806,           0.0020806,           0.0020806
                 470,            0.013472,            0.011385,                   0,             0.94737,             0.93503,             0.94145,             0.65425,            0.016783,           0.0046541,                   0,           0.0020756,           0.0020756,           0.0020756
                 471,            0.010112,            0.012777,                   0,              0.9861,             0.92116,              0.9432,             0.65275,            0.017347,           0.0045459,                   0,           0.0020709,           0.0020709,           0.0020709
                 472,           0.0092971,            0.012608,                   0,             0.97257,             0.92208,             0.94059,             0.64102,            0.017829,           0.0046657,                   0,           0.0020662,           0.0020662,           0.0020662
                 473,            0.011223,            0.011511,                   0,             0.94519,              0.8958,             0.93197,             0.64114,            0.017564,           0.0048746,                   0,           0.0020617,           0.0020617,           0.0020617
                 474,            0.011758,            0.012236,                   0,             0.91013,             0.92208,             0.93515,             0.66226,            0.016396,            0.004792,                   0,           0.0020574,           0.0020574,           0.0020574
                 475,            0.012561,            0.017884,                   0,             0.92307,             0.93501,             0.93989,             0.71379,            0.013728,           0.0046624,                   0,           0.0020533,           0.0020533,           0.0020533
                 476,            0.013936,            0.013062,                   0,             0.92371,             0.94805,             0.93505,             0.72299,            0.013218,           0.0046285,                   0,           0.0020492,           0.0020492,           0.0020492
                 477,            0.010783,            0.013392,                   0,             0.90992,             0.92208,             0.93646,             0.68488,             0.01506,           0.0048329,                   0,           0.0020454,           0.0020454,           0.0020454
                 478,           0.0099663,            0.012199,                   0,              0.8829,             0.88312,             0.91515,             0.63951,            0.016986,           0.0057514,                   0,           0.0020417,           0.0020417,           0.0020417
                 479,            0.010279,            0.010944,                   0,             0.89741,             0.90886,             0.93204,             0.65927,             0.01553,           0.0048517,                   0,           0.0020382,           0.0020382,           0.0020382
                 480,            0.011284,            0.013521,                   0,             0.92386,             0.94805,             0.94031,             0.70794,            0.013705,           0.0042751,                   0,           0.0020348,           0.0020348,           0.0020348
                 481,            0.011943,            0.013704,                   0,             0.91249,             0.94798,             0.92849,             0.71144,            0.012572,           0.0043176,                   0,           0.0020315,           0.0020315,           0.0020315
                 482,            0.013599,            0.015584,                   0,             0.92401,             0.94805,             0.92357,             0.69244,            0.013807,           0.0042835,                   0,           0.0020285,           0.0020285,           0.0020285
                 483,            0.010411,            0.012564,                   0,             0.92305,             0.93506,              0.9289,             0.69274,            0.015061,           0.0041568,                   0,           0.0020256,           0.0020256,           0.0020256
                 484,            0.012326,            0.013909,                   0,             0.92307,             0.93504,             0.93079,             0.67824,            0.015833,           0.0041599,                   0,           0.0020228,           0.0020228,           0.0020228
                 485,           0.0084947,            0.010941,                   0,             0.92399,             0.94805,             0.93356,             0.71365,            0.014011,           0.0040908,                   0,           0.0020202,           0.0020202,           0.0020202
                 486,            0.008689,            0.012715,                   0,              0.9359,             0.94805,              0.9316,             0.69824,            0.014211,           0.0041296,                   0,           0.0020178,           0.0020178,           0.0020178
                 487,            0.010057,            0.011802,                   0,             0.92394,             0.94805,             0.92651,             0.70309,            0.013591,           0.0042886,                   0,           0.0020155,           0.0020155,           0.0020155
                 488,           0.0091778,            0.011669,                   0,             0.92404,             0.94796,             0.93582,             0.70808,            0.013485,           0.0043437,                   0,           0.0020133,           0.0020133,           0.0020133
                 489,            0.015641,            0.015181,                   0,             0.92306,             0.93488,             0.93432,             0.70129,            0.014105,           0.0045577,                   0,           0.0020114,           0.0020114,           0.0020114
                 490,            0.011871,            0.013782,                   0,             0.92405,             0.94803,              0.9375,             0.72587,            0.013434,            0.004492,                   0,           0.0020095,           0.0020095,           0.0020095
                 491,            0.011965,            0.018035,                   0,             0.92404,             0.94805,             0.94549,             0.73917,            0.013413,           0.0043206,                   0,           0.0020079,           0.0020079,           0.0020079
                 492,            0.013448,            0.015262,                   0,             0.93671,             0.96099,             0.95449,             0.73208,            0.013503,           0.0043098,                   0,           0.0020064,           0.0020064,           0.0020064
                 493,            0.010008,            0.012494,                   0,             0.93668,             0.96104,             0.95785,             0.74408,             0.01278,           0.0039916,                   0,           0.0020051,           0.0020051,           0.0020051
                 494,            0.013398,            0.014554,                   0,             0.93667,             0.96104,             0.95304,             0.73774,            0.012751,           0.0040071,                   0,           0.0020039,           0.0020039,           0.0020039
                 495,           0.0091284,            0.013747,                   0,               0.925,             0.96102,             0.95003,             0.71982,            0.013244,           0.0039945,                   0,           0.0020028,           0.0020028,           0.0020028
