               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 335,            0.016039,            0.023331,                   0,             0.93566,             0.95808,             0.97046,             0.69053,            0.023106,           0.0072113,                   0,           0.0039855,           0.0039855,           0.0039855
                 336,            0.015217,            0.022013,                   0,             0.92045,             0.97006,             0.96822,             0.69033,            0.022763,           0.0072987,                   0,           0.0039638,           0.0039638,           0.0039638
                 337,            0.014858,            0.021337,                   0,             0.92571,             0.97005,             0.96534,             0.66702,            0.023436,           0.0074168,                   0,           0.0039422,           0.0039422,           0.0039422
                 338,            0.016309,            0.022893,                   0,             0.92045,             0.97004,             0.96688,             0.67059,            0.023645,           0.0072976,                   0,           0.0039207,           0.0039207,           0.0039207
                 339,            0.014789,            0.022751,                   0,             0.92045,             0.97006,             0.95673,             0.67691,            0.023444,           0.0074635,                   0,           0.0038993,           0.0038993,           0.0038993
                 340,            0.015366,            0.021874,                   0,             0.91572,             0.97596,              0.9581,              0.6616,             0.02355,            0.007382,                   0,            0.003878,            0.003878,            0.003878
                 341,            0.015747,            0.019764,                   0,             0.93103,             0.97006,             0.95575,             0.65607,            0.023794,           0.0073694,                   0,           0.0038567,           0.0038567,           0.0038567
                 342,            0.015444,            0.021376,                   0,             0.90909,             0.95804,             0.95416,             0.64085,            0.024985,           0.0076828,                   0,           0.0038355,           0.0038355,           0.0038355
                 343,            0.014353,             0.01956,                   0,              0.9253,             0.97006,              0.9509,             0.63943,            0.024281,           0.0074686,                   0,           0.0038144,           0.0038144,           0.0038144
                 344,            0.014635,            0.023127,                   0,              0.9199,             0.96407,             0.96488,             0.65709,            0.023237,            0.007508,                   0,           0.0037934,           0.0037934,           0.0037934
                 345,            0.015425,            0.021417,                   0,             0.91569,             0.97605,             0.96245,             0.66331,            0.023075,           0.0075707,                   0,           0.0037725,           0.0037725,           0.0037725
                 346,            0.014826,            0.021877,                   0,             0.91059,             0.97605,             0.96048,             0.64848,            0.023361,            0.007534,                   0,           0.0037517,           0.0037517,           0.0037517
                 347,             0.01455,            0.021375,                   0,             0.90496,             0.97006,             0.96496,             0.65379,              0.0239,           0.0075957,                   0,           0.0037309,           0.0037309,           0.0037309
                 348,            0.014654,            0.024379,                   0,             0.89443,             0.96407,             0.96104,              0.6503,            0.024277,           0.0075899,                   0,           0.0037103,           0.0037103,           0.0037103
                 349,             0.01385,            0.023917,                   0,             0.90394,             0.95794,             0.96264,              0.6829,            0.022805,           0.0076974,                   0,           0.0036897,           0.0036897,           0.0036897
                 350,            0.014959,             0.02131,                   0,             0.92929,             0.94611,             0.96168,              0.6918,            0.022131,           0.0077183,                   0,           0.0036692,           0.0036692,           0.0036692
                 351,            0.014675,             0.02221,                   0,             0.92397,             0.94606,             0.95695,             0.68668,            0.022034,           0.0078381,                   0,           0.0036489,           0.0036489,           0.0036489
                 352,            0.014391,             0.02115,                   0,             0.91297,             0.94611,             0.95476,             0.68023,            0.022149,           0.0079719,                   0,           0.0036286,           0.0036286,           0.0036286
                 353,            0.014915,            0.020141,                   0,             0.91329,             0.94605,             0.96035,             0.67061,              0.0226,           0.0075593,                   0,           0.0036084,           0.0036084,           0.0036084
                 354,            0.013943,            0.020143,                   0,             0.88523,             0.96994,             0.96031,             0.68857,            0.021683,           0.0075379,                   0,           0.0035883,           0.0035883,           0.0035883
                 355,            0.014452,            0.020372,                   0,             0.90585,             0.92179,             0.95347,             0.69062,             0.02106,            0.007907,                   0,           0.0035683,           0.0035683,           0.0035683
                 356,            0.015209,            0.022944,                   0,             0.90696,             0.93413,             0.95205,             0.69009,            0.021144,           0.0084332,                   0,           0.0035484,           0.0035484,           0.0035484
                 357,            0.014714,            0.020662,                   0,             0.91798,             0.94012,             0.96328,             0.67264,            0.022632,           0.0075428,                   0,           0.0035286,           0.0035286,           0.0035286
                 358,            0.013787,            0.018903,                   0,             0.92955,              0.9521,             0.96625,             0.66404,            0.023624,           0.0073719,                   0,           0.0035088,           0.0035088,           0.0035088
                 359,            0.014096,             0.02191,                   0,             0.89973,             0.97006,              0.9657,             0.64633,            0.023559,           0.0074497,                   0,           0.0034892,           0.0034892,           0.0034892
                 360,            0.013207,            0.021136,                   0,             0.91425,             0.95808,             0.96047,             0.68161,            0.021654,           0.0073146,                   0,           0.0034697,           0.0034697,           0.0034697
                 361,            0.012995,            0.019876,                   0,             0.90991,             0.97006,             0.96172,             0.68657,            0.021613,            0.007202,                   0,           0.0034503,           0.0034503,           0.0034503
                 362,            0.013374,            0.019821,                   0,             0.91061,             0.97603,              0.9645,             0.67145,            0.023101,           0.0071293,                   0,            0.003431,            0.003431,            0.003431
                 363,            0.015165,            0.021493,                   0,                0.92,             0.96405,             0.96443,             0.66716,            0.024477,           0.0072003,                   0,           0.0034118,           0.0034118,           0.0034118
                 364,            0.013755,            0.022603,                   0,             0.93006,             0.95808,             0.95626,             0.69738,            0.022986,           0.0070772,                   0,           0.0033927,           0.0033927,           0.0033927
                 365,             0.01439,            0.021367,                   0,             0.92528,             0.96399,             0.95953,             0.66293,            0.024565,           0.0070871,                   0,           0.0033737,           0.0033737,           0.0033737
                 366,            0.015266,            0.018651,                   0,             0.91525,             0.97004,             0.96644,             0.61964,            0.027169,           0.0076367,                   0,           0.0033548,           0.0033548,           0.0033548
                 367,            0.015062,            0.020275,                   0,             0.92045,             0.97001,             0.96371,             0.58621,            0.028861,           0.0079486,                   0,            0.003336,            0.003336,            0.003336
                 368,            0.013778,            0.018356,                   0,              0.9106,             0.97605,             0.97136,              0.5837,            0.028931,           0.0080519,                   0,           0.0033173,           0.0033173,           0.0033173
                 369,            0.013765,            0.019658,                   0,             0.89944,             0.96407,             0.96925,             0.62611,            0.026321,           0.0078607,                   0,           0.0032987,           0.0032987,           0.0032987
                 370,            0.014246,            0.022327,                   0,             0.88989,             0.97006,              0.9689,             0.65941,            0.024208,           0.0075006,                   0,           0.0032802,           0.0032802,           0.0032802
                 371,            0.013768,            0.019997,                   0,             0.91373,              0.9521,             0.96932,             0.64514,            0.024486,           0.0075439,                   0,           0.0032618,           0.0032618,           0.0032618
                 372,            0.012988,            0.017987,                   0,             0.91477,               0.964,             0.96957,             0.64804,            0.024993,            0.007402,                   0,           0.0032435,           0.0032435,           0.0032435
                 373,            0.013552,            0.019188,                   0,             0.91866,             0.96407,             0.96752,             0.66282,            0.024105,           0.0073406,                   0,           0.0032254,           0.0032254,           0.0032254
                 374,            0.014681,            0.020187,                   0,             0.92437,              0.9521,             0.96995,             0.66984,            0.024791,            0.007135,                   0,           0.0032073,           0.0032073,           0.0032073
                 375,            0.014167,             0.02072,                   0,             0.91477,             0.96405,             0.96688,             0.67505,            0.024545,           0.0068985,                   0,           0.0031894,           0.0031894,           0.0031894
                 376,            0.014023,            0.020111,                   0,             0.91371,              0.9521,             0.96836,             0.66219,            0.025408,           0.0068848,                   0,           0.0031716,           0.0031716,           0.0031716
                 377,            0.013335,            0.018353,                   0,             0.91999,             0.96407,             0.96947,             0.65777,            0.025066,           0.0072152,                   0,           0.0031539,           0.0031539,           0.0031539
                 378,            0.013087,            0.019914,                   0,             0.90998,             0.97006,             0.96901,             0.68244,             0.02338,           0.0070535,                   0,           0.0031363,           0.0031363,           0.0031363
                 379,            0.014199,            0.020648,                   0,             0.91424,             0.95808,             0.96973,             0.72325,            0.022082,            0.006954,                   0,           0.0031188,           0.0031188,           0.0031188
                 380,            0.013471,            0.020494,                   0,             0.89203,             0.94012,             0.96203,             0.71898,            0.022442,           0.0073486,                   0,           0.0031014,           0.0031014,           0.0031014
                 381,            0.013665,            0.018899,                   0,              0.9186,             0.94601,             0.96133,             0.71381,            0.022385,           0.0074773,                   0,           0.0030841,           0.0030841,           0.0030841
                 382,            0.013533,             0.01899,                   0,             0.92514,             0.96407,               0.966,             0.70319,            0.022465,           0.0074583,                   0,            0.003067,            0.003067,            0.003067
                 383,            0.013421,            0.020421,                   0,             0.91525,             0.97006,             0.97231,             0.66649,            0.024128,           0.0074068,                   0,           0.0030499,           0.0030499,           0.0030499
                 384,            0.014235,             0.02123,                   0,             0.90055,             0.97601,             0.97573,             0.66151,            0.024986,           0.0076232,                   0,            0.003033,            0.003033,            0.003033
                 385,            0.013421,            0.018092,                   0,             0.89066,             0.97605,             0.96891,             0.65197,            0.025633,           0.0075578,                   0,           0.0030162,           0.0030162,           0.0030162
                 386,            0.013645,            0.020213,                   0,             0.91108,             0.98204,             0.97255,             0.66822,            0.024542,             0.00751,                   0,           0.0029996,           0.0029996,           0.0029996
                 387,            0.013991,             0.02023,                   0,             0.90605,             0.98204,             0.97125,             0.66384,            0.024547,            0.007481,                   0,            0.002983,            0.002983,            0.002983
                 388,            0.013734,            0.021635,                   0,             0.93016,             0.95808,              0.9663,             0.64693,            0.024788,           0.0077018,                   0,           0.0029666,           0.0029666,           0.0029666
                 389,            0.012266,            0.017805,                   0,             0.91476,             0.96398,             0.96538,             0.65125,            0.024892,           0.0076512,                   0,           0.0029502,           0.0029502,           0.0029502
                 390,            0.013412,            0.022075,                   0,              0.9257,             0.97006,             0.96509,              0.6491,            0.024786,           0.0075406,                   0,            0.002934,            0.002934,            0.002934
                 391,            0.013499,            0.019353,                   0,             0.90948,             0.96407,             0.96526,             0.66942,            0.023132,           0.0075536,                   0,           0.0029179,           0.0029179,           0.0029179
                 392,            0.012762,            0.021323,                   0,             0.90669,             0.93413,             0.95667,             0.68439,            0.023685,           0.0078465,                   0,            0.002902,            0.002902,            0.002902
                 393,            0.013402,            0.017554,                   0,             0.90173,             0.93406,              0.9528,             0.67319,            0.024389,           0.0077522,                   0,           0.0028862,           0.0028862,           0.0028862
                 394,             0.01368,            0.017536,                   0,             0.91477,             0.96406,             0.97095,              0.6865,            0.023537,           0.0072326,                   0,           0.0028704,           0.0028704,           0.0028704
                 395,            0.014372,            0.017849,                   0,             0.92422,              0.9521,             0.97215,             0.69071,            0.022526,           0.0071831,                   0,           0.0028548,           0.0028548,           0.0028548
                 396,            0.012614,            0.017688,                   0,              0.9349,             0.94601,              0.9717,             0.68951,             0.02254,           0.0071569,                   0,           0.0028394,           0.0028394,           0.0028394
                 397,            0.013848,            0.019192,                   0,             0.92526,             0.96407,             0.97229,              0.6993,            0.022703,           0.0072568,                   0,            0.002824,            0.002824,            0.002824
                 398,            0.012998,            0.019547,                   0,             0.92524,             0.96407,             0.97406,             0.69378,            0.022561,           0.0072823,                   0,           0.0028088,           0.0028088,           0.0028088
                 399,            0.013429,            0.016597,                   0,             0.91376,              0.9517,             0.97219,             0.67391,            0.024011,           0.0073864,                   0,           0.0027937,           0.0027937,           0.0027937
                 400,            0.013573,            0.020564,                   0,             0.91003,             0.97006,             0.97006,             0.67367,            0.024034,           0.0072955,                   0,           0.0027788,           0.0027788,           0.0027788
                 401,            0.013928,            0.018739,                   0,             0.92442,             0.95209,             0.97053,             0.65614,            0.024723,           0.0076144,                   0,           0.0027639,           0.0027639,           0.0027639
                 402,            0.012775,            0.017191,                   0,             0.93603,             0.96382,             0.96983,             0.65484,            0.024533,           0.0076816,                   0,           0.0027492,           0.0027492,           0.0027492
                 403,            0.013523,            0.020178,                   0,             0.91457,             0.96407,             0.96321,             0.66951,            0.024118,            0.007685,                   0,           0.0027346,           0.0027346,           0.0027346
                 404,            0.012941,            0.020018,                   0,             0.90502,             0.96999,             0.96341,              0.6674,            0.024983,           0.0076561,                   0,           0.0027202,           0.0027202,           0.0027202
                 405,            0.012437,            0.018757,                   0,             0.93061,             0.96407,             0.96845,             0.67407,            0.024828,           0.0074389,                   0,           0.0027059,           0.0027059,           0.0027059
                 406,            0.013471,            0.018619,                   0,              0.9209,             0.97599,             0.96698,             0.67714,            0.024071,           0.0073427,                   0,           0.0026917,           0.0026917,           0.0026917
                 407,            0.012328,            0.017927,                   0,             0.91389,             0.95808,             0.96402,             0.67624,            0.024357,           0.0075349,                   0,           0.0026776,           0.0026776,           0.0026776
                 408,            0.013192,            0.019567,                   0,             0.91404,             0.95808,             0.96432,             0.68632,            0.023976,            0.007613,                   0,           0.0026637,           0.0026637,           0.0026637
                 409,            0.012949,            0.018202,                   0,             0.90494,             0.97006,             0.96678,             0.68368,              0.0236,           0.0076601,                   0,           0.0026499,           0.0026499,           0.0026499
                 410,            0.012339,            0.016414,                   0,             0.91002,             0.97006,             0.96341,              0.6801,            0.022548,            0.007687,                   0,           0.0026362,           0.0026362,           0.0026362
                 411,            0.013528,            0.018929,                   0,             0.90958,             0.96407,             0.96232,             0.67165,             0.02325,           0.0077428,                   0,           0.0026227,           0.0026227,           0.0026227
                 412,            0.013378,            0.017569,                   0,             0.91002,             0.97006,             0.96023,              0.6725,            0.022931,           0.0076632,                   0,           0.0026093,           0.0026093,           0.0026093
                 413,            0.013089,            0.018075,                   0,             0.89322,              0.9521,             0.95404,              0.6876,            0.022319,           0.0076726,                   0,            0.002596,            0.002596,            0.002596
                 414,            0.013118,            0.019222,                   0,             0.89943,             0.96391,             0.95732,              0.6946,            0.022128,           0.0075999,                   0,           0.0025829,           0.0025829,           0.0025829
                 415,            0.012596,             0.01932,                   0,             0.89939,             0.96407,             0.95436,             0.69104,            0.021822,           0.0075652,                   0,           0.0025699,           0.0025699,           0.0025699
                 416,            0.012016,            0.018609,                   0,             0.91009,             0.96978,             0.95938,              0.6943,            0.022303,           0.0073466,                   0,            0.002557,            0.002557,            0.002557
                 417,            0.012007,            0.018864,                   0,             0.92397,             0.94608,             0.96178,             0.70279,            0.022188,           0.0074385,                   0,           0.0025443,           0.0025443,           0.0025443
                 418,            0.012141,            0.017028,                   0,             0.89502,             0.97002,              0.9645,             0.69658,            0.022561,           0.0074359,                   0,           0.0025317,           0.0025317,           0.0025317
                 419,            0.012343,            0.018722,                   0,             0.90449,               0.964,             0.96088,             0.68534,              0.0229,           0.0075244,                   0,           0.0025193,           0.0025193,           0.0025193
                 420,            0.013381,            0.017839,                   0,             0.90389,             0.95808,             0.95208,             0.66476,             0.02334,           0.0076196,                   0,            0.002507,            0.002507,            0.002507
                 421,            0.013019,            0.017361,                   0,             0.91422,             0.95808,             0.95676,             0.67045,            0.022488,           0.0074819,                   0,           0.0024948,           0.0024948,           0.0024948
                 422,            0.012798,            0.018608,                   0,             0.91949,             0.95808,             0.95552,             0.67562,            0.022217,           0.0073928,                   0,           0.0024827,           0.0024827,           0.0024827
                 423,            0.012629,             0.01914,                   0,              0.9302,             0.95808,             0.96256,             0.66651,            0.023938,           0.0074128,                   0,           0.0024708,           0.0024708,           0.0024708
                 424,            0.013854,            0.018179,                   0,             0.92529,             0.96406,             0.95751,             0.67142,            0.023603,           0.0072653,                   0,           0.0024591,           0.0024591,           0.0024591
                 425,            0.012018,            0.019557,                   0,             0.91999,             0.96407,             0.95721,               0.666,            0.023953,           0.0073159,                   0,           0.0024475,           0.0024475,           0.0024475
                 426,            0.013497,            0.021085,                   0,                0.92,             0.96404,             0.96513,             0.67667,            0.023688,           0.0074622,                   0,            0.002436,            0.002436,            0.002436
                 427,            0.014647,            0.019822,                   0,             0.93421,             0.94012,             0.96627,             0.69855,            0.022861,           0.0074519,                   0,           0.0024246,           0.0024246,           0.0024246
                 428,            0.013163,             0.02004,                   0,             0.93364,             0.92814,             0.96396,             0.71264,              0.0223,           0.0075106,                   0,           0.0024134,           0.0024134,           0.0024134
                 429,            0.013035,            0.019417,                   0,             0.93125,             0.89219,             0.95619,             0.71592,            0.022082,           0.0078066,                   0,           0.0024024,           0.0024024,           0.0024024
                 430,            0.013954,            0.017988,                   0,             0.94339,             0.89814,             0.95739,             0.72037,            0.022182,           0.0075926,                   0,           0.0023915,           0.0023915,           0.0023915
                 431,            0.013006,            0.019889,                   0,              0.9397,             0.93413,             0.96306,             0.71837,            0.022616,           0.0075368,                   0,           0.0023807,           0.0023807,           0.0023807
                 432,            0.012991,            0.017795,                   0,             0.93485,             0.94611,             0.96469,             0.71314,            0.022553,           0.0074318,                   0,           0.0023701,           0.0023701,           0.0023701
                 433,             0.01249,            0.019726,                   0,             0.89884,             0.95808,             0.96472,             0.71482,            0.022701,           0.0073399,                   0,           0.0023596,           0.0023596,           0.0023596
                 434,            0.011459,            0.017069,                   0,             0.91427,             0.95808,             0.96518,             0.68271,            0.024917,           0.0074814,                   0,           0.0023492,           0.0023492,           0.0023492
                 435,            0.012048,            0.019036,                   0,             0.93901,             0.92193,              0.9599,             0.69867,            0.023318,           0.0075909,                   0,            0.002339,            0.002339,            0.002339
                 436,            0.013358,            0.017248,                   0,             0.93441,             0.94012,             0.96335,             0.69777,            0.023195,           0.0075022,                   0,            0.002329,            0.002329,            0.002329
                 437,            0.012697,             0.01835,                   0,             0.92352,             0.94012,             0.96448,             0.69989,            0.022561,           0.0074945,                   0,           0.0023191,           0.0023191,           0.0023191
                 438,            0.012134,            0.019106,                   0,             0.92928,             0.94611,             0.96296,             0.70192,            0.022265,            0.007612,                   0,           0.0023093,           0.0023093,           0.0023093
                 439,            0.012358,            0.022276,                   0,             0.94573,             0.94012,             0.96529,             0.68327,            0.023252,           0.0074143,                   0,           0.0022997,           0.0022997,           0.0022997
                 440,            0.012218,            0.016734,                   0,             0.95209,             0.95205,             0.96767,                0.66,            0.023946,           0.0076489,                   0,           0.0022902,           0.0022902,           0.0022902
                 441,             0.01444,            0.017895,                   0,              0.9518,               0.946,             0.96826,             0.65646,            0.023954,           0.0078004,                   0,           0.0022809,           0.0022809,           0.0022809
                 442,            0.011708,             0.01762,                   0,             0.93564,             0.95808,             0.96777,             0.68061,            0.022977,           0.0074873,                   0,           0.0022717,           0.0022717,           0.0022717
                 443,            0.011997,            0.018279,                   0,             0.92528,             0.96403,             0.97114,             0.67726,            0.023625,           0.0076903,                   0,           0.0022627,           0.0022627,           0.0022627
                 444,            0.011928,            0.018371,                   0,             0.92346,             0.94012,             0.96688,             0.66384,            0.024025,           0.0078047,                   0,           0.0022538,           0.0022538,           0.0022538
                 445,             0.01172,            0.017434,                   0,             0.91906,              0.9521,             0.96861,             0.69302,            0.022544,           0.0078188,                   0,           0.0022451,           0.0022451,           0.0022451
                 446,            0.013926,            0.018716,                   0,             0.92437,              0.9521,             0.96582,             0.72432,            0.021402,           0.0078593,                   0,           0.0022365,           0.0022365,           0.0022365
                 447,            0.012609,            0.018022,                   0,             0.92397,             0.94611,             0.96582,             0.72092,            0.021547,           0.0077118,                   0,            0.002228,            0.002228,            0.002228
                 448,            0.011964,            0.017104,                   0,             0.92435,              0.9521,             0.96497,             0.71648,            0.021323,            0.007533,                   0,           0.0022197,           0.0022197,           0.0022197
                 449,            0.011619,            0.016387,                   0,             0.93411,             0.93413,             0.95992,             0.70977,            0.021193,           0.0075524,                   0,           0.0022116,           0.0022116,           0.0022116
                 450,            0.012634,            0.017568,                   0,             0.90053,             0.97584,             0.96225,             0.71825,            0.021469,           0.0076596,                   0,           0.0022036,           0.0022036,           0.0022036
                 451,            0.012317,            0.017269,                   0,             0.92857,             0.93413,              0.9654,             0.71062,            0.022273,           0.0078101,                   0,           0.0021958,           0.0021958,           0.0021958
                 452,            0.013048,            0.017821,                   0,             0.93525,              0.9521,              0.9652,             0.71296,            0.023146,           0.0078812,                   0,           0.0021881,           0.0021881,           0.0021881
                 453,            0.011204,            0.018642,                   0,             0.92438,              0.9521,             0.96318,             0.71603,             0.02162,           0.0076497,                   0,           0.0021805,           0.0021805,           0.0021805
                 454,            0.012249,            0.019633,                   0,             0.92442,             0.95207,             0.95579,             0.71818,            0.021735,           0.0076797,                   0,           0.0021732,           0.0021732,           0.0021732
                 455,            0.012068,            0.018115,                   0,              0.9302,             0.95808,             0.96023,             0.72557,            0.022138,           0.0072636,                   0,           0.0021659,           0.0021659,           0.0021659
                 456,            0.012291,            0.018045,                   0,             0.93063,             0.96406,             0.96231,             0.71029,            0.022817,           0.0071444,                   0,           0.0021588,           0.0021588,           0.0021588
                 457,            0.012207,            0.020414,                   0,             0.94117,               0.958,             0.96427,             0.70469,             0.02319,           0.0071109,                   0,           0.0021519,           0.0021519,           0.0021519
                 458,            0.011853,            0.019452,                   0,             0.93565,             0.95808,             0.96338,             0.70929,            0.023822,           0.0071903,                   0,           0.0021451,           0.0021451,           0.0021451
                 459,            0.011702,            0.018299,                   0,             0.93526,              0.9521,              0.9607,             0.71029,            0.023822,           0.0071603,                   0,           0.0021385,           0.0021385,           0.0021385
                 460,            0.013248,            0.020353,                   0,             0.93567,             0.95803,             0.96087,             0.70262,            0.023735,           0.0070861,                   0,            0.002132,            0.002132,            0.002132
                 461,            0.012332,              0.0174,                   0,             0.93629,             0.97006,             0.96335,              0.6958,             0.02386,           0.0070044,                   0,           0.0021257,           0.0021257,           0.0021257
                 462,            0.013612,            0.016187,                   0,             0.93604,             0.96407,             0.96497,             0.70128,            0.023894,           0.0071484,                   0,           0.0021195,           0.0021195,           0.0021195
                 463,              0.0108,            0.017218,                   0,             0.92603,             0.97605,             0.96488,              0.7047,            0.023425,           0.0071238,                   0,           0.0021135,           0.0021135,           0.0021135
                 464,            0.012126,            0.018079,                   0,             0.95209,             0.95207,             0.96561,             0.69876,            0.023188,           0.0074587,                   0,           0.0021076,           0.0021076,           0.0021076
                 465,            0.011621,            0.016744,                   0,             0.92085,             0.97605,             0.96311,             0.68905,            0.023233,            0.007593,                   0,           0.0021019,           0.0021019,           0.0021019
                 466,            0.012042,            0.020701,                   0,             0.93563,             0.95808,             0.95768,             0.69249,            0.022837,           0.0077351,                   0,           0.0020963,           0.0020963,           0.0020963
                 467,            0.011514,            0.016571,                   0,             0.92525,             0.96407,             0.96133,             0.68446,            0.022776,           0.0078117,                   0,           0.0020909,           0.0020909,           0.0020909
                 468,            0.012692,            0.018669,                   0,             0.90955,             0.96344,                0.96,             0.68918,            0.022564,           0.0076281,                   0,           0.0020857,           0.0020857,           0.0020857
                 469,            0.011761,            0.018015,                   0,             0.93023,             0.95805,             0.96597,             0.67707,            0.023304,            0.007374,                   0,           0.0020806,           0.0020806,           0.0020806
                 470,            0.011641,            0.017616,                   0,             0.93529,             0.95202,             0.97049,              0.6432,            0.025259,           0.0076454,                   0,           0.0020756,           0.0020756,           0.0020756
                 471,            0.012955,            0.016734,                   0,             0.91524,             0.97006,             0.96913,             0.63519,            0.025339,           0.0077702,                   0,           0.0020709,           0.0020709,           0.0020709
                 472,            0.011321,              0.0176,                   0,             0.92528,             0.96404,             0.96425,             0.65165,            0.024278,           0.0076442,                   0,           0.0020662,           0.0020662,           0.0020662
                 473,            0.011284,            0.018308,                   0,             0.94117,             0.95803,             0.96045,             0.67917,            0.022354,           0.0073288,                   0,           0.0020617,           0.0020617,           0.0020617
                 474,            0.011912,            0.017337,                   0,             0.94117,               0.958,             0.95912,             0.67719,             0.02244,           0.0073768,                   0,           0.0020574,           0.0020574,           0.0020574
                 475,            0.011589,            0.018388,                   0,             0.93566,             0.95808,             0.96358,             0.66666,            0.023359,           0.0076117,                   0,           0.0020533,           0.0020533,           0.0020533
                 476,             0.01123,            0.018289,                   0,             0.94115,             0.95808,             0.96394,             0.67554,            0.022921,           0.0075371,                   0,           0.0020492,           0.0020492,           0.0020492
                 477,            0.012341,            0.017788,                   0,             0.94611,             0.94611,             0.96407,             0.69145,            0.021607,           0.0074999,                   0,           0.0020454,           0.0020454,           0.0020454
                 478,            0.012269,            0.018587,                   0,             0.93021,             0.95808,             0.96745,             0.70764,            0.021292,           0.0073443,                   0,           0.0020417,           0.0020417,           0.0020417
                 479,            0.012374,            0.019457,                   0,             0.94604,             0.94611,             0.96684,             0.71609,            0.021565,           0.0073974,                   0,           0.0020382,           0.0020382,           0.0020382
                 480,            0.012915,            0.015163,                   0,             0.94642,             0.95202,             0.96808,              0.7127,            0.021806,           0.0075971,                   0,           0.0020348,           0.0020348,           0.0020348
                 481,            0.011978,            0.017576,                   0,              0.9461,             0.94603,             0.96732,             0.70087,            0.022151,           0.0076432,                   0,           0.0020315,           0.0020315,           0.0020315
                 482,              0.0136,            0.016807,                   0,             0.93529,             0.95206,             0.96657,             0.70475,            0.021645,           0.0074885,                   0,           0.0020285,           0.0020285,           0.0020285
                 483,            0.011189,            0.017166,                   0,             0.91573,             0.97603,             0.96243,             0.70344,            0.021537,           0.0073778,                   0,           0.0020256,           0.0020256,           0.0020256
                 484,            0.010861,            0.016414,                   0,             0.94075,              0.9521,             0.95928,             0.69655,            0.022185,           0.0072916,                   0,           0.0020228,           0.0020228,           0.0020228
                 485,            0.012166,            0.016462,                   0,             0.93004,             0.95808,             0.96236,             0.69676,            0.022554,           0.0071476,                   0,           0.0020202,           0.0020202,           0.0020202
                 486,            0.011228,            0.017447,                   0,             0.93566,             0.95787,             0.96356,             0.70397,             0.02218,           0.0071171,                   0,           0.0020178,           0.0020178,           0.0020178
                 487,            0.012854,            0.018104,                   0,             0.92045,             0.97001,             0.96403,             0.71075,            0.022053,           0.0071716,                   0,           0.0020155,           0.0020155,           0.0020155
                 488,            0.011877,            0.016776,                   0,             0.93605,             0.96407,             0.96478,             0.70315,            0.021942,           0.0071525,                   0,           0.0020133,           0.0020133,           0.0020133
                 489,            0.012151,            0.018814,                   0,             0.92568,             0.97006,             0.96295,             0.69908,            0.022014,           0.0072395,                   0,           0.0020114,           0.0020114,           0.0020114
                 490,               0.012,            0.015917,                   0,             0.92571,             0.97006,              0.9646,             0.70883,            0.021877,           0.0071132,                   0,           0.0020095,           0.0020095,           0.0020095
                 491,            0.013101,            0.017472,                   0,             0.91475,             0.96407,             0.96363,             0.70294,            0.022212,            0.007353,                   0,           0.0020079,           0.0020079,           0.0020079
                 492,            0.011275,            0.018751,                   0,             0.92041,             0.97006,             0.96465,             0.70096,            0.022127,           0.0075424,                   0,           0.0020064,           0.0020064,           0.0020064
                 493,             0.01259,            0.017303,                   0,             0.93529,             0.95208,             0.96375,             0.67298,            0.023394,           0.0077542,                   0,           0.0020051,           0.0020051,           0.0020051
                 494,            0.012145,            0.017301,                   0,             0.93103,             0.97005,             0.96167,              0.6444,            0.025211,           0.0079478,                   0,           0.0020039,           0.0020039,           0.0020039
                 495,            0.012175,            0.016704,                   0,             0.91466,             0.96407,             0.96029,             0.64027,            0.025373,           0.0080528,                   0,           0.0020028,           0.0020028,           0.0020028
                 496,            0.012286,            0.018076,                   0,             0.91907,             0.95208,             0.96081,             0.61042,            0.026853,           0.0081219,                   0,            0.002002,            0.002002,            0.002002
                 497,            0.012661,            0.017163,                   0,             0.91954,             0.95804,             0.96506,             0.61929,            0.026821,           0.0080985,                   0,           0.0020013,           0.0020013,           0.0020013
                 498,            0.011767,            0.018423,                   0,             0.92529,             0.96407,             0.96651,             0.62588,             0.02603,           0.0080911,                   0,           0.0020007,           0.0020007,           0.0020007
                 499,            0.012531,            0.018901,                   0,             0.93064,             0.96407,             0.96494,              0.6294,            0.025832,           0.0080112,                   0,           0.0020003,           0.0020003,           0.0020003
